ImageID,LabelName,XMin,XMax,YMin,YMax
img_12.jpg,6,0.4988888888888889,0.5088888888888888,0.6,0.632
img_12.jpg,5,0.5088888888888888,0.5188888888888888,0.6,0.632
img_12.jpg,0,0.5233333333333333,0.5322222222222223,0.602,0.634
img_12.jpg,0,0.5322222222222223,0.5422222222222223,0.602,0.634
img_12.jpg,1,0.5422222222222223,0.55,0.6,0.632
img_13.jpg,5,0.6311111111111111,0.6444444444444445,0.59,0.628
img_13.jpg,4,0.6444444444444445,0.6566666666666666,0.586,0.628
img_13.jpg,5,0.6611111111111111,0.6733333333333333,0.584,0.624
img_13.jpg,5,0.6722222222222223,0.6833333333333333,0.582,0.622
img_13.jpg,2,0.6833333333333333,0.6933333333333334,0.58,0.618
img_13.jpg,5,0.6966666666666667,0.7066666666666667,0.576,0.614
img_13.jpg,4,0.7066666666666667,0.7155555555555555,0.574,0.612
img_14.jpg,7,0.4177777777777778,0.4255555555555556,0.51,0.534
img_14.jpg,3,0.4255555555555556,0.43444444444444447,0.51,0.532
img_14.jpg,0,0.4388888888888889,0.44666666666666666,0.51,0.534
img_14.jpg,2,0.44666666666666666,0.45444444444444443,0.512,0.536
img_14.jpg,1,0.45444444444444443,0.46,0.512,0.536
img_14.jpg,1,0.46444444444444444,0.4688888888888889,0.51,0.536
img_14.jpg,6,0.4688888888888889,0.4777777777777778,0.512,0.536
img_15.jpg,7,0.29333333333333333,0.30666666666666664,0.652,0.702
img_15.jpg,4,0.30777777777777776,0.32,0.654,0.702
img_15.jpg,8,0.32,0.3333333333333333,0.658,0.706
img_15.jpg,8,0.3411111111111111,0.35444444444444445,0.662,0.71
img_15.jpg,0,0.35444444444444445,0.36777777777777776,0.664,0.712
img_15.jpg,0,0.37444444444444447,0.38666666666666666,0.666,0.714
img_15.jpg,0,0.38666666666666666,0.4,0.668,0.716
img_15.jpg,2,0.4,0.41444444444444445,0.67,0.72
img_16.jpg,8,0.8011111111111111,0.8177777777777778,0.662,0.734
img_16.jpg,2,0.8177777777777778,0.8333333333333334,0.654,0.726
img_16.jpg,4,0.8411111111111111,0.8544444444444445,0.636,0.704
img_16.jpg,9,0.8566666666666667,0.87,0.628,0.696
img_16.jpg,8,0.87,0.8833333333333333,0.616,0.684
img_16.jpg,3,0.8888888888888888,0.9022222222222223,0.604,0.67
img_16.jpg,4,0.9022222222222223,0.9133333333333333,0.596,0.658
img_17.jpg,1,0.5744444444444444,0.5822222222222222,0.618,0.656
img_17.jpg,3,0.5822222222222222,0.5955555555555555,0.616,0.656
img_17.jpg,5,0.6011111111111112,0.6133333333333333,0.61,0.648
img_17.jpg,9,0.6133333333333333,0.6244444444444445,0.606,0.644
img_17.jpg,6,0.6255555555555555,0.6366666666666667,0.604,0.642
img_17.jpg,6,0.6411111111111111,0.6522222222222223,0.598,0.634
img_17.jpg,7,0.6511111111111111,0.66,0.594,0.632
img_18.jpg,8,0.5022222222222222,0.5133333333333333,0.554,0.59
img_18.jpg,5,0.5133333333333333,0.5233333333333333,0.552,0.59
img_18.jpg,2,0.5233333333333333,0.5344444444444445,0.548,0.588
img_18.jpg,8,0.54,0.55,0.546,0.584
img_18.jpg,5,0.5488888888888889,0.56,0.542,0.58
img_18.jpg,5,0.5644444444444444,0.5755555555555556,0.54,0.576
img_18.jpg,0,0.5755555555555556,0.5855555555555556,0.538,0.572
img_18.jpg,2,0.5844444444444444,0.5944444444444444,0.536,0.572
img_19.jpg,7,0.4722222222222222,0.4911111111111111,0.716,0.77
img_19.jpg,2,0.4911111111111111,0.5088888888888888,0.718,0.77
img_19.jpg,8,0.5155555555555555,0.5333333333333333,0.716,0.77
img_19.jpg,1,0.5322222222222223,0.5433333333333333,0.716,0.77
img_19.jpg,6,0.5433333333333333,0.5611111111111111,0.716,0.77
img_19.jpg,5,0.5666666666666667,0.5844444444444444,0.716,0.768
img_19.jpg,5,0.5844444444444444,0.6033333333333334,0.714,0.768
img_20.jpg,1,0.6177777777777778,0.6266666666666667,0.59,0.628
img_20.jpg,9,0.6266666666666667,0.6366666666666667,0.586,0.626
img_20.jpg,3,0.6366666666666667,0.6466666666666666,0.586,0.624
img_20.jpg,1,0.6533333333333333,0.6611111111111111,0.582,0.62
img_20.jpg,2,0.6611111111111111,0.6711111111111111,0.58,0.618
img_20.jpg,6,0.6744444444444444,0.6833333333333333,0.578,0.614
img_20.jpg,0,0.6844444444444444,0.6922222222222222,0.576,0.612
img_20.jpg,1,0.6922222222222222,0.7,0.574,0.61
img_21.jpg,6,0.44555555555555554,0.45555555555555555,0.6,0.63
img_21.jpg,3,0.45555555555555555,0.46444444444444444,0.602,0.632
img_21.jpg,4,0.46444444444444444,0.47444444444444445,0.602,0.634
img_21.jpg,1,0.48,0.4866666666666667,0.604,0.636
img_21.jpg,7,0.4866666666666667,0.4955555555555556,0.604,0.636
img_21.jpg,7,0.5011111111111111,0.51,0.606,0.636
img_21.jpg,0,0.51,0.52,0.606,0.634
img_21.jpg,1,0.52,0.5277777777777778,0.606,0.638
img_22.jpg,3,0.7488888888888889,0.7622222222222222,0.47,0.528
img_22.jpg,4,0.7611111111111111,0.7722222222222223,0.466,0.522
img_22.jpg,9,0.7711111111111111,0.7822222222222223,0.464,0.516
img_22.jpg,4,0.7888888888888889,0.7977777777777778,0.454,0.508
img_22.jpg,9,0.7966666666666666,0.8077777777777778,0.454,0.506
img_22.jpg,5,0.81,0.82,0.446,0.498
img_22.jpg,0,0.82,0.8288888888888889,0.444,0.494
img_22.jpg,1,0.8277777777777777,0.8366666666666667,0.44,0.492
img_23.jpg,1,0.64,0.65,0.684,0.73
img_23.jpg,1,0.65,0.6588888888888889,0.678,0.722
img_23.jpg,2,0.6588888888888889,0.67,0.674,0.718
img_23.jpg,6,0.6755555555555556,0.6877777777777778,0.664,0.71
img_23.jpg,8,0.6877777777777778,0.6977777777777778,0.658,0.7
img_23.jpg,8,0.7022222222222222,0.7122222222222222,0.65,0.692
img_23.jpg,0,0.7133333333333334,0.7222222222222222,0.644,0.686
img_23.jpg,2,0.7233333333333334,0.7333333333333333,0.636,0.678
img_24.jpg,1,0.5711111111111111,0.5777777777777777,0.606,0.638
img_24.jpg,9,0.5777777777777777,0.5877777777777777,0.606,0.638
img_24.jpg,1,0.5922222222222222,0.5988888888888889,0.604,0.636
img_24.jpg,9,0.5988888888888889,0.6066666666666667,0.604,0.634
img_24.jpg,9,0.6066666666666667,0.6155555555555555,0.602,0.634
img_24.jpg,1,0.6188888888888889,0.6233333333333333,0.602,0.634
img_24.jpg,2,0.6233333333333333,0.6311111111111111,0.602,0.634
img_25.jpg,9,0.4444444444444444,0.4533333333333333,0.702,0.738
img_25.jpg,7,0.4533333333333333,0.46111111111111114,0.704,0.738
img_25.jpg,5,0.4666666666666667,0.47555555555555556,0.702,0.738
img_25.jpg,7,0.47555555555555556,0.48333333333333334,0.704,0.738
img_25.jpg,0,0.48333333333333334,0.4922222222222222,0.704,0.74
img_25.jpg,6,0.49666666666666665,0.5055555555555555,0.704,0.738
img_25.jpg,9,0.5044444444444445,0.5133333333333333,0.704,0.738
img_26.jpg,3,0.3977777777777778,0.4088888888888889,0.642,0.676
img_26.jpg,3,0.4088888888888889,0.41888888888888887,0.642,0.676
img_26.jpg,9,0.4255555555555556,0.43777777777777777,0.642,0.676
img_26.jpg,2,0.43777777777777777,0.45,0.642,0.676
img_26.jpg,2,0.45,0.4622222222222222,0.644,0.678
img_26.jpg,5,0.4688888888888889,0.48,0.644,0.678
img_26.jpg,5,0.48,0.4922222222222222,0.644,0.68
img_27.jpg,1,0.6433333333333333,0.6511111111111111,0.694,0.732
img_27.jpg,4,0.6511111111111111,0.6622222222222223,0.692,0.73
img_27.jpg,3,0.6677777777777778,0.6788888888888889,0.688,0.726
img_27.jpg,3,0.6788888888888889,0.6855555555555556,0.688,0.726
img_27.jpg,1,0.6855555555555556,0.6922222222222222,0.686,0.722
img_27.jpg,7,0.6955555555555556,0.7066666666666667,0.684,0.722
img_27.jpg,5,0.7066666666666667,0.7177777777777777,0.682,0.718
img_28.jpg,6,0.42444444444444446,0.43444444444444447,0.786,0.818
img_28.jpg,9,0.43444444444444447,0.4444444444444444,0.788,0.818
img_28.jpg,8,0.4444444444444444,0.45555555555555555,0.79,0.82
img_28.jpg,6,0.46,0.4711111111111111,0.792,0.824
img_28.jpg,4,0.4711111111111111,0.4822222222222222,0.792,0.826
img_28.jpg,4,0.4866666666666667,0.49666666666666665,0.794,0.826
img_28.jpg,0,0.49777777777777776,0.5088888888888888,0.794,0.824
img_28.jpg,2,0.5088888888888888,0.52,0.794,0.826
img_29.jpg,8,0.46111111111111114,0.47,0.572,0.602
img_29.jpg,7,0.47,0.47888888888888886,0.572,0.604
img_29.jpg,1,0.47888888888888886,0.48444444444444446,0.572,0.602
img_29.jpg,5,0.4888888888888889,0.49777777777777776,0.572,0.602
img_29.jpg,6,0.49777777777777776,0.5066666666666667,0.572,0.602
img_29.jpg,4,0.51,0.5188888888888888,0.572,0.604
img_29.jpg,0,0.5177777777777778,0.5266666666666666,0.572,0.602
img_29.jpg,1,0.5266666666666666,0.5333333333333333,0.572,0.602
img_30.jpg,2,0.4166666666666667,0.4311111111111111,0.79,0.834
img_30.jpg,0,0.43,0.44333333333333336,0.79,0.832
img_30.jpg,1,0.44333333333333336,0.45444444444444443,0.788,0.834
img_30.jpg,7,0.4588888888888889,0.4722222222222222,0.788,0.832
img_30.jpg,2,0.47333333333333333,0.4866666666666667,0.788,0.832
img_30.jpg,3,0.4922222222222222,0.5055555555555555,0.79,0.832
img_30.jpg,0,0.5055555555555555,0.5188888888888888,0.788,0.83
img_30.jpg,2,0.5177777777777778,0.5311111111111111,0.788,0.832
img_31.jpg,5,0.37444444444444447,0.39111111111111113,0.532,0.582
img_31.jpg,5,0.39222222222222225,0.4088888888888889,0.534,0.584
img_31.jpg,3,0.4166666666666667,0.43333333333333335,0.536,0.588
img_31.jpg,9,0.43444444444444447,0.45111111111111113,0.538,0.59
img_31.jpg,8,0.45111111111111113,0.4688888888888889,0.538,0.592
img_31.jpg,1,0.4811111111111111,0.4922222222222222,0.544,0.598
img_31.jpg,6,0.4922222222222222,0.5088888888888888,0.544,0.598
img_33.jpg,2,0.74,0.7566666666666667,0.464,0.52
img_33.jpg,6,0.7555555555555555,0.7722222222222223,0.46,0.514
img_33.jpg,0,0.7777777777777778,0.7911111111111111,0.456,0.508
img_33.jpg,9,0.7911111111111111,0.8033333333333333,0.452,0.508
img_33.jpg,2,0.8033333333333333,0.8177777777777778,0.452,0.504
img_33.jpg,1,0.8211111111111111,0.83,0.446,0.5
img_33.jpg,1,0.83,0.8388888888888889,0.446,0.5
img_34.jpg,5,0.4222222222222222,0.44222222222222224,0.386,0.452
img_34.jpg,1,0.44222222222222224,0.45666666666666667,0.386,0.454
img_34.jpg,3,0.4577777777777778,0.4777777777777778,0.386,0.454
img_34.jpg,1,0.49,0.5055555555555555,0.386,0.454
img_34.jpg,8,0.5055555555555555,0.5255555555555556,0.386,0.452
img_34.jpg,6,0.5388888888888889,0.5588888888888889,0.386,0.454
img_34.jpg,0,0.5588888888888889,0.5777777777777777,0.388,0.452
img_34.jpg,3,0.5777777777777777,0.5977777777777777,0.388,0.452
img_35.jpg,1,0.4488888888888889,0.46,0.718,0.762
img_35.jpg,9,0.46,0.4766666666666667,0.718,0.762
img_35.jpg,4,0.48444444444444446,0.5011111111111111,0.72,0.764
img_35.jpg,0,0.5011111111111111,0.5177777777777778,0.72,0.764
img_35.jpg,9,0.5177777777777778,0.5355555555555556,0.72,0.764
img_35.jpg,3,0.5433333333333333,0.56,0.718,0.762
img_35.jpg,0,0.56,0.5766666666666667,0.718,0.76
img_36.jpg,1,0.4488888888888889,0.46,0.468,0.514
img_36.jpg,3,0.46,0.47333333333333333,0.468,0.514
img_36.jpg,4,0.47333333333333333,0.4866666666666667,0.468,0.516
img_36.jpg,1,0.49444444444444446,0.5044444444444445,0.466,0.514
img_36.jpg,7,0.5044444444444445,0.5166666666666667,0.468,0.516
img_36.jpg,0,0.5244444444444445,0.5377777777777778,0.466,0.512
img_36.jpg,0,0.5377777777777778,0.55,0.466,0.51
img_36.jpg,2,0.5511111111111111,0.5644444444444444,0.466,0.512
img_37.jpg,7,0.46555555555555556,0.47555555555555556,0.696,0.728
img_37.jpg,3,0.47555555555555556,0.48444444444444446,0.698,0.73
img_37.jpg,1,0.48444444444444446,0.4911111111111111,0.698,0.732
img_37.jpg,8,0.4955555555555556,0.5055555555555555,0.698,0.73
img_37.jpg,0,0.5055555555555555,0.5144444444444445,0.698,0.73
img_37.jpg,0,0.5188888888888888,0.5277777777777778,0.698,0.73
img_37.jpg,0,0.5277777777777778,0.5366666666666666,0.7,0.732
img_37.jpg,2,0.5366666666666666,0.5466666666666666,0.7,0.732
img_38.jpg,6,0.2388888888888889,0.2477777777777778,0.664,0.704
img_38.jpg,1,0.24666666666666667,0.2544444444444444,0.668,0.708
img_38.jpg,3,0.2544444444444444,0.2633333333333333,0.672,0.712
img_38.jpg,3,0.2677777777777778,0.2777777777777778,0.678,0.718
img_38.jpg,0,0.2777777777777778,0.2877777777777778,0.682,0.72
img_38.jpg,3,0.2922222222222222,0.3022222222222222,0.686,0.728
img_38.jpg,0,0.3022222222222222,0.31333333333333335,0.69,0.732
img_38.jpg,1,0.31222222222222223,0.3211111111111111,0.692,0.734
img_39.jpg,4,0.2966666666666667,0.31666666666666665,0.484,0.552
img_39.jpg,1,0.31777777777777777,0.3288888888888889,0.486,0.554
img_39.jpg,5,0.3388888888888889,0.35777777777777775,0.486,0.558
img_39.jpg,4,0.35777777777777775,0.37666666666666665,0.49,0.562
img_39.jpg,0,0.37666666666666665,0.3988888888888889,0.494,0.562
img_39.jpg,3,0.41,0.4311111111111111,0.496,0.568
img_39.jpg,9,0.4311111111111111,0.45222222222222225,0.5,0.568
img_40.jpg,2,0.43777777777777777,0.45,0.56,0.598
img_40.jpg,7,0.4488888888888889,0.4588888888888889,0.56,0.596
img_40.jpg,8,0.46,0.4711111111111111,0.56,0.596
img_40.jpg,6,0.47555555555555556,0.4866666666666667,0.56,0.596
img_40.jpg,0,0.4866666666666667,0.49666666666666665,0.56,0.594
img_40.jpg,0,0.5022222222222222,0.5133333333333333,0.558,0.594
img_40.jpg,0,0.5133333333333333,0.5244444444444445,0.558,0.594
img_40.jpg,1,0.5244444444444445,0.5344444444444445,0.556,0.594
img_41.jpg,5,0.4766666666666667,0.4911111111111111,0.756,0.792
img_41.jpg,5,0.4911111111111111,0.5044444444444445,0.758,0.792
img_41.jpg,2,0.51,0.5233333333333333,0.76,0.796
img_41.jpg,1,0.5222222222222223,0.53,0.76,0.796
img_41.jpg,0,0.5311111111111111,0.5444444444444444,0.762,0.796
img_41.jpg,7,0.55,0.5633333333333334,0.762,0.798
img_41.jpg,1,0.5633333333333334,0.5722222222222222,0.764,0.8
img_42.jpg,6,0.24222222222222223,0.25,0.572,0.61
img_42.jpg,5,0.25,0.2588888888888889,0.572,0.612
img_42.jpg,8,0.2633333333333333,0.2722222222222222,0.58,0.616
img_42.jpg,6,0.2722222222222222,0.2811111111111111,0.582,0.622
img_42.jpg,1,0.2811111111111111,0.2877777777777778,0.584,0.626
img_42.jpg,7,0.2911111111111111,0.3011111111111111,0.586,0.63
img_42.jpg,6,0.3022222222222222,0.31222222222222223,0.592,0.632
img_43.jpg,4,0.35444444444444445,0.37444444444444447,0.61,0.676
img_43.jpg,8,0.37333333333333335,0.39111111111111113,0.612,0.676
img_43.jpg,7,0.39111111111111113,0.4088888888888889,0.614,0.682
img_43.jpg,8,0.4222222222222222,0.44,0.62,0.688
img_43.jpg,3,0.44,0.4588888888888889,0.622,0.688
img_43.jpg,9,0.4677777777777778,0.4855555555555556,0.626,0.694
img_43.jpg,0,0.48777777777777775,0.5066666666666667,0.628,0.696
img_43.jpg,1,0.5066666666666667,0.5211111111111111,0.632,0.702
img_44.jpg,1,0.57,0.5766666666666667,0.574,0.606
img_44.jpg,5,0.5766666666666667,0.5844444444444444,0.572,0.604
img_44.jpg,3,0.5844444444444444,0.5922222222222222,0.57,0.6
img_44.jpg,0,0.5955555555555555,0.6033333333333334,0.568,0.598
img_44.jpg,9,0.6033333333333334,0.6111111111111112,0.566,0.596
img_44.jpg,7,0.6122222222222222,0.6188888888888889,0.562,0.592
img_44.jpg,0,0.6188888888888889,0.6255555555555555,0.56,0.59
img_44.jpg,3,0.6255555555555555,0.6322222222222222,0.558,0.588
img_45.jpg,4,0.48777777777777775,0.4988888888888889,0.59,0.62
img_45.jpg,6,0.4988888888888889,0.51,0.588,0.616
img_45.jpg,2,0.5133333333333333,0.5244444444444445,0.588,0.616
img_45.jpg,9,0.5244444444444445,0.5344444444444445,0.586,0.614
img_45.jpg,8,0.5344444444444445,0.5455555555555556,0.584,0.612
img_45.jpg,5,0.5477777777777778,0.5588888888888889,0.582,0.612
img_45.jpg,5,0.5588888888888889,0.57,0.58,0.608
img_46.jpg,4,0.4766666666666667,0.4855555555555556,0.704,0.734
img_46.jpg,5,0.4855555555555556,0.49444444444444446,0.702,0.734
img_46.jpg,0,0.49444444444444446,0.5044444444444445,0.706,0.734
img_46.jpg,4,0.5088888888888888,0.5177777777777778,0.704,0.736
img_46.jpg,0,0.5177777777777778,0.5277777777777778,0.704,0.734
img_46.jpg,1,0.5322222222222223,0.5388888888888889,0.704,0.734
img_46.jpg,0,0.5388888888888889,0.5477777777777778,0.704,0.734
img_46.jpg,3,0.5477777777777778,0.5566666666666666,0.704,0.734
img_47.jpg,1,0.4288888888888889,0.43666666666666665,0.674,0.704
img_47.jpg,7,0.43555555555555553,0.4444444444444444,0.674,0.704
img_47.jpg,4,0.4444444444444444,0.4533333333333333,0.674,0.704
img_47.jpg,2,0.4577777777777778,0.4666666666666667,0.674,0.704
img_47.jpg,7,0.4666666666666667,0.47555555555555556,0.674,0.704
img_47.jpg,4,0.47888888888888886,0.48777777777777775,0.674,0.706
img_47.jpg,0,0.48777777777777775,0.49666666666666665,0.674,0.704
img_47.jpg,2,0.49666666666666665,0.5066666666666667,0.676,0.704
img_48.jpg,5,0.5122222222222222,0.5244444444444445,0.586,0.622
img_48.jpg,3,0.5244444444444445,0.5366666666666666,0.586,0.62
img_48.jpg,2,0.5433333333333333,0.5555555555555556,0.584,0.62
img_48.jpg,5,0.5544444444444444,0.5666666666666667,0.582,0.618
img_48.jpg,6,0.5666666666666667,0.5788888888888889,0.582,0.616
img_48.jpg,3,0.5833333333333334,0.5944444444444444,0.578,0.616
img_48.jpg,7,0.5933333333333334,0.6033333333333334,0.58,0.614
img_49.jpg,1,0.45444444444444443,0.4633333333333333,0.62,0.66
img_49.jpg,1,0.46444444444444444,0.4722222222222222,0.62,0.66
img_49.jpg,8,0.4722222222222222,0.48333333333333334,0.62,0.658
img_49.jpg,2,0.49,0.5011111111111111,0.62,0.658
img_49.jpg,5,0.5,0.5122222222222222,0.62,0.658
img_49.jpg,9,0.5155555555555555,0.5266666666666666,0.618,0.656
img_49.jpg,0,0.5277777777777778,0.5377777777777778,0.618,0.656
img_49.jpg,2,0.5377777777777778,0.55,0.616,0.654
img_50.jpg,8,0.5388888888888889,0.5455555555555556,0.588,0.616
img_50.jpg,1,0.5466666666666666,0.5522222222222222,0.586,0.614
img_50.jpg,7,0.5522222222222222,0.56,0.584,0.612
img_50.jpg,0,0.5633333333333334,0.5711111111111111,0.58,0.608
img_50.jpg,0,0.5711111111111111,0.5777777777777777,0.58,0.606
img_50.jpg,0,0.5811111111111111,0.5877777777777777,0.578,0.602
img_50.jpg,0,0.5877777777777777,0.5944444444444444,0.574,0.602
img_50.jpg,2,0.5944444444444444,0.6011111111111112,0.572,0.598
img_51.jpg,4,0.49,0.5111111111111111,0.754,0.81
img_51.jpg,4,0.5111111111111111,0.5311111111111111,0.756,0.812
img_51.jpg,6,0.5411111111111111,0.5622222222222222,0.758,0.812
img_51.jpg,8,0.5622222222222222,0.5822222222222222,0.762,0.816
img_51.jpg,1,0.5822222222222222,0.5966666666666667,0.76,0.818
img_51.jpg,5,0.6055555555555555,0.6266666666666667,0.762,0.818
img_51.jpg,4,0.6266666666666667,0.6488888888888888,0.762,0.82
img_52.jpg,3,0.2633333333333333,0.28,0.642,0.7
img_52.jpg,4,0.2811111111111111,0.29888888888888887,0.642,0.706
img_52.jpg,0,0.30666666666666664,0.3244444444444444,0.648,0.708
img_52.jpg,2,0.3244444444444444,0.3411111111111111,0.652,0.714
img_52.jpg,1,0.3411111111111111,0.35333333333333333,0.654,0.716
img_52.jpg,3,0.35888888888888887,0.37666666666666665,0.66,0.72
img_52.jpg,1,0.37666666666666665,0.3888888888888889,0.66,0.722
img_53.jpg,6,0.21,0.22111111111111112,0.684,0.732
img_53.jpg,7,0.22,0.23,0.69,0.738
img_53.jpg,5,0.2311111111111111,0.2411111111111111,0.696,0.748
img_53.jpg,2,0.2477777777777778,0.2611111111111111,0.708,0.76
img_53.jpg,8,0.26,0.2722222222222222,0.716,0.768
img_53.jpg,5,0.27666666666666667,0.29,0.726,0.78
img_53.jpg,0,0.29,0.3022222222222222,0.734,0.788
img_53.jpg,1,0.3022222222222222,0.31333333333333335,0.742,0.796
img_54.jpg,9,0.4688888888888889,0.48,0.478,0.51
img_54.jpg,9,0.48,0.4911111111111111,0.478,0.512
img_54.jpg,0,0.49777777777777776,0.5088888888888888,0.48,0.512
img_54.jpg,0,0.5088888888888888,0.52,0.48,0.512
img_54.jpg,0,0.52,0.5311111111111111,0.48,0.512
img_54.jpg,1,0.5366666666666666,0.5444444444444444,0.48,0.514
img_54.jpg,2,0.5444444444444444,0.5555555555555556,0.482,0.514
img_55.jpg,2,0.5277777777777778,0.5433333333333333,0.5,0.544
img_55.jpg,0,0.5422222222222223,0.5566666666666666,0.498,0.542
img_55.jpg,6,0.5655555555555556,0.58,0.496,0.54
img_55.jpg,3,0.5788888888888889,0.5933333333333334,0.496,0.542
img_55.jpg,9,0.5933333333333334,0.6077777777777778,0.494,0.538
